accX,accY,accZ,gyrX,gyrY,gyrZ
1.05224609375,2.0869140625,-0.04736328125,-429.99267578125,-211.48681640625,76.23291015625
1.0419921875,2.18603515625,-0.0478515625,-442.93212890625,-223.32763671875,93.994140625
1.0087890625,2.15625,0.05029296875,-438.4765625,-203.0029296875,97.16796875
0.86328125,2.1337890625,0.05078125,-419.98291015625,-200.439453125,99.365234375
0.83984375,1.98974609375,0.05029296875,-415.6494140625,-197.75390625,87.40234375
0.81884765625,1.97412109375,0.03857421875,-428.3447265625,-196.22802734375,89.78271484375
0.9267578125,1.9609375,0.0341796875,-425.1708984375,-195.6787109375,92.22412109375
0.89892578125,2.05078125,0.03466796875,-404.96826171875,-196.044921875,111.87744140625
0.88623046875,2.0263671875,0.021484375,-401.611328125,-197.08251953125,114.6240234375
0.7314453125,2.00439453125,0.01806640625,-412.53662109375,-198.30322265625,103.3935546875
0.71875,1.8583984375,0.0185546875,-409.11865234375,-200.0732421875,106.4453125
0.81201171875,1.81298828125,-0.13623046875,-388.3056640625,-202.7587890625,126.77001953125
0.80029296875,1.90771484375,-0.14453125,-385.009765625,-220.39794921875,130.06591796875
0.78857421875,1.74951171875,-0.146484375,-397.3388671875,-222.5341796875,117.67578125
0.7626953125,1.70458984375,-0.1533203125,-392.02880859375,-226.25732421875,122.86376953125
0.7529296875,1.80126953125,-0.15771484375,-372.802734375,-212.95166015625,141.66259765625
0.6083984375,1.6240234375,-0.1611328125,-382.75146484375,-216.36962890625,147.15576171875
0.5908203125,1.59814453125,-0.16650390625,-379.150390625,-218.56689453125,134.94873046875
0.576171875,1.568359375,-0.17236328125,-375.1220703125,-236.2060546875,138.427734375
0.57421875,1.646484375,-0.1748046875,-353.8818359375,-238.525390625,159.11865234375
0.572265625,1.49072265625,-0.06298828125,-365.66162109375,-239.68505859375,162.29248046875
0.6826171875,1.462890625,-0.0673828125,-359.68017578125,-240.966796875,151.7333984375
0.67919921875,1.55615234375,-0.0810546875,-339.90478515625,-240.8447265625,154.6630859375
0.666015625,1.5009765625,-0.10986328125,-349.67041015625,-240.29541015625,174.86572265625
0.6640625,1.3359375,-0.10546875,-345.52001953125,-239.19677734375,177.8564453125
0.6572265625,1.42822265625,-0.1025390625,-326.171875,-237.4267578125,164.794921875
0.6416015625,1.38623046875,-0.12451171875,-335.75439453125,-218.56689453125,168.88427734375
0.64013671875,1.2275390625,-0.25830078125,-331.787109375,-216.30859375,171.20361328125
0.63720703125,1.18896484375,-0.251953125,-310.24169921875,-212.158203125,190.24658203125
0.62841796875,1.28173828125,-0.2607421875,-306.33544921875,-224.79248046875,192.32177734375
0.626953125,1.2568359375,-0.27197265625,-317.81005859375,-221.49658203125,194.39697265625
0.48974609375,1.09228515625,-0.2802734375,-296.32568359375,-200.439453125,181.2744140625
0.4931640625,1.18603515625,-0.27978515625,-292.29736328125,-196.47216796875,182.9833984375
0.4931640625,1.134765625,-0.28515625,-302.18505859375,-205.62744140625,185.05859375
0.48291015625,0.98974609375,-0.2900390625,-298.4619140625,-185.85205078125,186.4013671875
0.46728515625,0.94091796875,-0.298828125,-276.7333984375,-194.88525390625,203.4912109375
0.45703125,1.04443359375,-0.3046875,-288.6962890625,-190.36865234375,204.345703125
0.44970703125,1.02783203125,-0.3046875,-284.7900390625,-170.47119140625,205.38330078125
0.44580078125,0.86328125,-0.310546875,-263.7939453125,-179.19921875,206.35986328125
0.54833984375,0.83154296875,-0.203125,-259.8876953125,-175.29296875,206.84814453125
0.53759765625,0.9091796875,-0.19775390625,-270.01953125,-154.052734375,207.763671875
0.52734375,0.8828125,-0.2041015625,-266.41845703125,-150.7568359375,208.19091796875
0.513671875,0.73388671875,-0.20849609375,-247.00927734375,-162.90283203125,208.6181640625
0.501953125,0.69287109375,-0.21435546875,-257.080078125,-158.5693359375,209.1064453125
0.36669921875,0.78955078125,-0.2138671875,-253.60107421875,-140.380859375,209.3505859375
0.34130859375,0.75341796875,-0.21337890625,-232.48291015625,-136.962890625,209.8388671875
0.3330078125,0.6044921875,-0.21337890625,-228.82080078125,-135.3759765625,210.0830078125
0.31787109375,0.578125,-0.2138671875,-238.8916015625,-133.60595703125,210.38818359375
0.42333984375,0.68115234375,-0.205078125,-235.16845703125,-148.01025390625,210.63232421875
0.412109375,0.66162109375,-0.21533203125,-215.6982421875,-147.27783203125,195.4345703125
0.4052734375,0.6416015625,-0.21728515625,-226.01318359375,-146.728515625,195.80078125
0.3916015625,0.63037109375,-0.212890625,-222.35107421875,-146.66748046875,196.22802734375
0.3828125,0.48828125,-0.2177734375,-201.35498046875,-146.6064453125,196.47216796875
0.3779296875,0.474609375,-0.21630859375,-197.81494140625,-146.6064453125,196.77734375
0.24609375,0.4677734375,-0.21240234375,-209.8388671875,-146.66748046875,197.20458984375
0.2353515625,0.458984375,-0.216796875,-204.58984375,-146.484375,197.509765625
0.23583984375,0.4541015625,-0.22412109375,-185.1806640625,-146.484375,197.93701171875
0.22412109375,0.44384765625,-0.23486328125,-180.48095703125,-145.263671875,198.2421875
0.22314453125,0.5576171875,-0.24560546875,-192.81005859375,-144.47021484375,198.30322265625
0.22119140625,0.5380859375,-0.3818359375,-187.92724609375,-143.00537109375,198.486328125
0.212890625,0.51513671875,-0.38623046875,-169.3115234375,-141.05224609375,198.79150390625
0.20849609375,0.369140625,-0.38623046875,-166.3818359375,-123.71826171875,198.79150390625
0.20654296875,0.341796875,-0.390625,-177.8564453125,-120.66650390625,198.79150390625
0.19580078125,0.32666015625,-0.40283203125,-174.86572265625,-118.2861328125,198.486328125
0.19970703125,0.41943359375,-0.4111328125,-155.70068359375,-129.69970703125,198.18115234375
0.2021484375,0.3994140625,-0.4072265625,-153.13720703125,-126.8310546875,197.93701171875
0.19580078125,0.375,-0.412109375,-150.634765625,-108.154296875,197.75390625
0.18994140625,0.22265625,-0.42333984375,-162.7197265625,-103.1494140625,197.08251953125
0.1884765625,0.19921875,-0.43212890625,-160.400390625,-115.41748046875,196.8994140625
0.30859375,0.287109375,-0.435546875,-157.40966796875,-110.90087890625,195.98388671875
0.294921875,0.26611328125,-0.31591796875,-139.70947265625,-92.10205078125,195.556640625
0.29345703125,0.1220703125,-0.318359375,-137.51220703125,-89.111328125,210.75439453125
0.291015625,0.09814453125,-0.32177734375,-135.009765625,-100.52490234375,209.8388671875
0.28125,0.087890625,-0.3212890625,-133.1787109375,-97.71728515625,209.41162109375
