accX,accY,accZ,gyrX,gyrY,gyrZ
-0.55126953125,0.591796875,0.025390625,166.1376953125,-188.04931640625,-195.12939453125
-0.537109375,0.5654296875,0.033203125,178.03955078125,-170.0439453125,-180.6640625
-0.5263671875,0.66796875,0.033203125,175.537109375,-167.96875,-181.09130859375
-0.5048828125,0.6337890625,0.04296875,156.1279296875,-164.794921875,-182.4951171875
-0.373046875,0.48388671875,0.048828125,153.50341796875,-178.1005859375,-182.9833984375
-0.3642578125,0.4580078125,0.0478515625,151.123046875,-175.72021484375,-183.65478515625
-0.34912109375,0.5439453125,0.05908203125,163.330078125,-172.30224609375,-184.326171875
-0.3408203125,0.517578125,-0.05908203125,161.19384765625,-154.23583984375,-185.05859375
-0.33203125,0.3486328125,-0.06103515625,157.77587890625,-150.57373046875,-185.546875
-0.322265625,0.3212890625,-0.06201171875,140.13671875,-163.818359375,-186.03515625
-0.43701171875,0.4072265625,0.060546875,137.0849609375,-160.21728515625,-186.58447265625
-0.4228515625,0.38818359375,-0.05908203125,134.8876953125,-157.65380859375,-186.82861328125
-0.4150390625,0.24072265625,-0.0498046875,148.25439453125,-139.34326171875,-187.19482421875
-0.41015625,0.20068359375,-0.05419921875,145.32470703125,-135.80322265625,-203.30810546875
-0.408203125,0.3037109375,-0.05859375,143.61572265625,-133.48388671875,-203.30810546875
-0.40185546875,0.26708984375,-0.05224609375,140.625,-145.44677734375,-203.7353515625
-0.3955078125,0.25048828125,-0.05322265625,122.98583984375,-142.76123046875,-203.857421875
-0.3857421875,0.10693359375,-0.05419921875,121.15478515625,-124.8779296875,-204.1015625
-0.3818359375,0.08056640625,-0.05126953125,118.59130859375,-121.52099609375,-204.28466796875
-0.38330078125,0.0634765625,-0.05224609375,132.26318359375,-119.0185546875,-204.28466796875
-0.37646484375,0.16943359375,-0.05712890625,129.7607421875,-131.34765625,-204.40673828125
-0.37744140625,0.162109375,-0.05859375,128.0517578125,-129.21142578125,-204.40673828125
-0.3759765625,0.14697265625,0.060546875,125.54931640625,-126.15966796875,-204.65087890625
-0.24365234375,0.1357421875,0.056640625,108.45947265625,-108.70361328125,-204.345703125
-0.2421875,0.1259765625,0.0517578125,106.75048828125,-107.23876953125,-204.52880859375
-0.23486328125,-0.00439453125,0.04296875,104.43115234375,-105.04150390625,-204.77294921875
-0.22802734375,-0.001953125,0.03271484375,102.60009765625,-104.00390625,-204.833984375
-0.21875,-0.00048828125,0.01806640625,115.8447265625,-103.02734375,-204.77294921875
-0.21923828125,-0.00146484375,0.01806640625,114.07470703125,-102.1728515625,-204.77294921875
-0.220703125,-0.00732421875,0.01318359375,112.36572265625,-101.74560546875,-204.89501953125
-0.2119140625,-0.02880859375,0.0009765625,109.55810546875,-116.8212890625,-205.13916015625
-0.20556640625,-0.05712890625,0.00634765625,92.22412109375,-116.8212890625,-205.01708984375
-0.2001953125,0.033203125,0.01708984375,89.7216796875,-116.5771484375,-205.078125
-0.19287109375,0.01123046875,0.00634765625,87.95166015625,-116.39404296875,-205.13916015625
-0.28662109375,-0.14306640625,0.0107421875,100.76904296875,-116.2109375,-205.01708984375
-0.28515625,-0.16259765625,0.021484375,98.93798828125,-116.0888671875,-205.01708984375
-0.2890625,-0.06298828125,0.025390625,97.83935546875,-115.72265625,-205.078125
-0.27001953125,-0.0966796875,0.0205078125,95.39794921875,-115.1123046875,-204.89501953125
-0.26513671875,-0.1181640625,0.02783203125,93.994140625,-114.44091796875,-204.89501953125
-0.2578125,-0.275390625,0.0390625,76.171875,-113.6474609375,-204.833984375
-0.2509765625,-0.29345703125,0.03955078125,74.951171875,-112.9150390625,-204.833984375
-0.125,-0.30908203125,0.04296875,73.73046875,-111.9384765625,-204.58984375
-0.11865234375,-0.2080078125,0.044921875,71.83837890625,-110.16845703125,-204.16259765625
