accX,accY,accZ,gyrX,gyrY,gyrZ
-0.6650390625,-1.04345703125,-0.6318359375,-55.7861328125,-13.97705078125,-94.7265625
-0.666015625,-1.06201171875,-0.63623046875,-55.7861328125,-13.7939453125,-95.76416015625
-0.6630859375,-0.95068359375,-0.642578125,-55.60302734375,-13.97705078125,-96.00830078125
-0.6650390625,-0.96728515625,-0.65087890625,-55.11474609375,-14.22119140625,-96.74072265625
-0.66552734375,-0.9677734375,-0.66357421875,-54.931640625,-14.34326171875,-97.0458984375
-0.65283203125,-0.97314453125,-0.66650390625,-54.87060546875,-14.22119140625,-97.5341796875
-0.66259765625,-0.994140625,-0.66748046875,-69.9462890625,-14.16015625,-97.7783203125
-0.66064453125,-0.9970703125,-0.6728515625,-69.76318359375,-14.0380859375,-98.2666015625
-0.650390625,-1.1376953125,-0.6748046875,-69.51904296875,-13.18359375,-98.7548828125
-0.6552734375,-1.142578125,-0.67529296875,-69.27490234375,-13.00048828125,-99.06005859375
-0.6513671875,-1.14306640625,-0.6787109375,-69.15283203125,-12.451171875,-99.42626953125
-0.6376953125,-1.1455078125,-0.6728515625,-68.78662109375,-11.3525390625,-100.15869140625
-0.6396484375,-1.14794921875,-0.6728515625,-68.54248046875,-10.80322265625,-100.4638671875
-0.64892578125,-1.1455078125,-0.6708984375,-67.9931640625,-9.70458984375,-101.1962890625
-0.64794921875,-1.14453125,-0.67236328125,-67.93212890625,-8.72802734375,-85.99853515625
-0.654296875,-1.1474609375,-0.67138671875,-67.5048828125,-23.3154296875,-86.97509765625
-0.65966796875,-1.14794921875,-0.6728515625,-67.32177734375,-22.3388671875,-87.7685546875
-0.65625,-1.146484375,-0.673828125,-66.89453125,-21.54541015625,-88.43994140625
-0.65283203125,-1.15673828125,-0.67822265625,-66.650390625,-20.3857421875,-89.53857421875
-0.65283203125,-1.1533203125,-0.56787109375,-66.5283203125,-19.47021484375,-90.2099609375
-0.64990234375,-1.15869140625,-0.56982421875,-66.0400390625,-18.5546875,-91.30859375
-0.65234375,-1.16064453125,-0.5712890625,-65.97900390625,-18.12744140625,-92.10205078125
-0.65673828125,-1.16259765625,-0.57373046875,-65.7958984375,-17.39501953125,-92.71240234375
-0.65625,-1.17041015625,-0.580078125,-65.3076171875,-16.54052734375,-93.68896484375
-0.6572265625,-1.1767578125,-0.58154296875,-65.24658203125,-15.80810546875,-110.16845703125
-0.65283203125,-1.06640625,-0.5947265625,-64.8193359375,1.03759765625,-111.083984375
-0.6552734375,-1.07568359375,-0.58984375,-64.63623046875,1.220703125,-111.9384765625
-0.64208984375,-1.0947265625,-0.599609375,-64.27001953125,2.25830078125,-112.6708984375
-0.64794921875,-1.1083984375,-0.603515625,-64.02587890625,2.74658203125,-113.4033203125
-0.6455078125,-1.12451171875,-0.60400390625,-63.78173828125,2.86865234375,-113.83056640625
-0.638671875,-1.26708984375,-0.61572265625,-63.53759765625,4.0283203125,-114.44091796875
-0.638671875,-1.27490234375,-0.6171875,-63.41552734375,4.45556640625,-114.8681640625
-0.6279296875,-1.28466796875,-0.6220703125,-62.98828125,5.37109375,-115.3564453125
-0.49462890625,-1.28466796875,-0.62109375,-62.744140625,6.04248046875,-115.78369140625
-0.49560546875,-1.287109375,-0.75390625,-62.68310546875,6.7138671875,-115.90576171875
-0.48291015625,-1.28857421875,-0.62451171875,-46.630859375,-7.62939453125,-116.2109375
-0.47705078125,-1.29150390625,-0.75048828125,-46.44775390625,-6.591796875,-116.51611328125
-0.46826171875,-1.29345703125,-0.7587890625,-46.2646484375,-5.126953125,-116.69921875
-0.4580078125,-1.29833984375,-0.75732421875,-45.95947265625,-3.7841796875,-116.88232421875
-0.45361328125,-1.296875,-0.76318359375,-45.654296875,-1.8310546875,-117.1875
-0.44189453125,-1.2880859375,-0.75830078125,-45.34912109375,-0.3662109375,-101.806640625
-0.4453125,-1.283203125,-0.7587890625,-45.10498046875,16.6015625,-101.74560546875
-0.43798828125,-1.27392578125,-0.75439453125,-44.7998046875,18.98193359375,-102.11181640625
-0.55615234375,-1.27197265625,-0.75537109375,-44.43359375,20.6298828125,-101.9287109375
-0.544921875,-1.26611328125,-0.6171875,-44.0673828125,23.13232421875,-102.5390625
-0.53515625,-1.25634765625,-0.625,-43.8232421875,9.21630859375,-102.72216796875
-0.537109375,-1.1171875,-0.751953125,-43.51806640625,10.92529296875,-103.08837890625
-0.505859375,-1.10693359375,-0.6123046875,-42.8466796875,13.73291015625,-103.6376953125
-0.5205078125,-1.091796875,-0.6162109375,-42.78564453125,15.31982421875,-104.00390625
-0.5009765625,-1.09130859375,-0.61328125,-42.05322265625,33.69140625,-104.736328125
-0.50439453125,-1.07861328125,-0.61474609375,-41.68701171875,35.46142578125,-105.40771484375
-0.3681640625,-1.1865234375,-0.603515625,-41.32080078125,38.2080078125,-106.201171875
-0.5146484375,-1.1787109375,-0.61279296875,-40.83251953125,23.98681640625,-106.75048828125
-0.330078125,-1.18115234375,-0.59228515625,-40.4052734375,25.87890625,-107.5439453125
-0.37060546875,-1.1826171875,-0.59814453125,-39.85595703125,28.13720703125,-108.58154296875
-0.34326171875,-1.1708984375,-0.59228515625,-39.36767578125,29.47998046875,-109.31396484375
-0.34130859375,-1.17138671875,-0.5703125,-54.26025390625,31.1279296875,-125.91552734375
-0.513671875,-1.1708984375,-0.6025390625,-54.0771484375,47.30224609375,-126.52587890625
-0.333984375,-1.0634765625,-0.580078125,-53.8330078125,48.095703125,-127.01416015625
-0.501953125,-1.1806640625,-0.60009765625,-53.03955078125,48.52294921875,-127.9296875
-0.3427734375,-1.1708984375,-0.57568359375,-52.67333984375,49.072265625,-128.72314453125
