accX,accY,accZ,gyrX,gyrY,gyrZ
0.380859375,2.541015625,-0.3798828125,-254.7607421875,-270.01953125,-157.1044921875
0.39501953125,2.53955078125,-0.2373046875,-256.7138671875,-269.34814453125,-156.31103515625
0.396484375,2.53759765625,-0.21728515625,-242.98095703125,-268.798828125,-139.95361328125
0.24755859375,2.52685546875,-0.21484375,-245.361328125,-268.24951171875,-138.36669921875
0.248046875,2.521484375,-0.2001953125,-246.9482421875,-267.76123046875,-137.39013671875
0.2451171875,2.52197265625,-0.18798828125,-249.267578125,-267.51708984375,-135.19287109375
0.23974609375,2.53271484375,-0.30322265625,-266.29638671875,-267.822265625,-133.85009765625
0.22802734375,2.5400390625,-0.29541015625,-268.4326171875,-268.24951171875,-147.216796875
0.2255859375,2.5458984375,-0.28125,-269.8974609375,-268.73779296875,-145.8740234375
0.22412109375,2.548828125,-0.2724609375,-271.17919921875,-269.53125,-144.04296875
0.2177734375,2.552734375,-0.27099609375,-273.01025390625,-270.6298828125,-141.05224609375
0.224609375,2.55615234375,-0.26220703125,-258.4228515625,-271.3623046875,-123.47412109375
0.22265625,2.55908203125,-0.125,-260.07080078125,-272.4609375,-120.4833984375
0.2197265625,2.56201171875,-0.11865234375,-261.23046875,-273.37646484375,-118.2861328125
0.22412109375,2.55859375,-0.1083984375,-262.20703125,-258.4228515625,-131.7138671875
0.220703125,2.548828125,-0.10595703125,-263.916015625,-259.521484375,-128.2958984375
0.21826171875,2.53955078125,-0.10205078125,-264.58740234375,-259.94873046875,-125.732421875
0.21826171875,2.52197265625,-0.09765625,-281.494140625,-260.8642578125,-106.689453125
0.22119140625,2.50439453125,-0.09814453125,-282.65380859375,-261.16943359375,-104.30908203125
0.23291015625,2.35986328125,-0.09423828125,-283.69140625,-261.71875,-116.39404296875
0.2412109375,2.3466796875,-0.09814453125,-284.5458984375,-261.77978515625,-113.95263671875
0.3759765625,2.3330078125,-0.10009765625,-285.46142578125,-261.77978515625,-111.4501953125
0.39013671875,2.337890625,-0.0947265625,-286.7431640625,-260.986328125,-92.10205078125
0.3994140625,2.3447265625,-0.0869140625,-287.41455078125,-260.6201171875,-89.599609375
0.4169921875,2.36865234375,-0.0849609375,-288.818359375,-258.9111328125,-86.42578125
0.42431640625,2.51416015625,-0.0830078125,-274.0478515625,-258.23974609375,-99.42626953125
